auction_id,starting_price,current_bid,bidders,total_bids,avg_increment,bid_velocity,auction_duration,time_remaining,final_price,winner_id,will_win
2687,336,1349,9,47,34,8.0,90,77,1505,7,1
2688,885,3413,5,48,89,8.0,285,88,3322,4,1
2689,1036,4140,10,49,105,8.0,115,31,4016,3,1
2690,868,1385,6,38,88,8.0,120,71,1815,8,0
2691,1108,4970,7,64,112,8.0,272,8,4686,6,1
2692,1230,3456,20,95,124,8.0,68,82,4621,19,0
2693,118,451,13,76,12,8.0,187,89,688,5,1
2694,981,2548,6,45,99,8.0,241,74,2910,19,1
2695,1930,2908,6,29,195,8.0,103,28,3227,8,0
2696,1086,4269,19,110,110,8.0,257,6,5386,3,1
2697,1387,3628,7,59,140,8.0,237,42,4272,1,1
2698,692,3045,10,54,70,8.0,161,27,2973,13,1
2699,1570,5971,12,57,159,8.0,62,53,5989,6,1
2700,1568,5610,15,90,159,8.0,291,39,7155,18,1
2701,1090,3773,3,38,110,8.0,198,13,3173,18,1
2702,1954,5968,15,71,198,8.0,169,83,7639,18,1
2703,338,1394,20,112,34,8.0,269,86,1997,20,1
2704,132,409,11,53,13,8.0,143,81,737,18,1
2705,1563,7011,6,50,158,8.0,182,21,6673,16,1
2706,1633,4464,5,41,165,8.0,261,42,4711,17,1
2707,328,362,8,45,33,8.0,136,17,903,14,0
2708,604,2178,14,83,61,8.0,238,66,2739,5,1
2709,133,133,11,57,13,8.0,99,80,578,2,0
2710,657,1463,11,73,66,8.0,219,58,2174,20,1
2711,1568,3864,5,39,159,8.0,167,54,3959,8,1
2712,1084,4428,17,84,109,8.0,74,71,4875,7,1
2713,761,2189,16,75,77,8.0,66,11,3017,5,1
2714,806,3461,12,60,81,8.0,153,24,3446,17,1
2715,102,173,20,107,10,8.0,221,31,634,9,0
2716,669,1230,4,32,67,8.0,192,53,1619,11,1
2717,1328,2857,16,96,134,8.0,260,97,4809,4,0
2718,1950,6829,17,86,197,8.0,135,86,8269,9,1
2719,1709,5669,15,91,173,8.0,257,24,6952,14,1
2720,144,226,6,28,14,8.0,39,23,497,17,1
2721,1807,4145,18,89,183,8.0,128,43,6184,11,0
2722,1588,3337,19,80,161,8.0,49,97,5234,5,0
2723,1582,5712,20,110,160,8.0,278,15,7887,12,1
2724,970,2097,2,31,98,8.0,158,95,2190,3,1
2725,856,3079,10,48,86,8.0,115,19,2958,8,1
2726,675,1911,15,77,68,8.0,162,88,2947,15,1
2727,224,963,12,66,22,8.0,173,83,1326,20,1
2728,533,2357,3,40,54,8.0,258,88,1954,14,1
2729,568,1779,6,41,57,8.0,176,89,1861,12,1
2730,1019,4285,16,81,103,8.0,146,21,4631,4,1
2731,1520,5275,13,80,154,8.0,289,77,6279,1,1
2732,1000,3308,15,85,101,8.0,291,68,4365,19,1
2733,209,529,12,61,21,8.0,40,87,973,1,1
2734,1919,5515,10,62,194,8.0,220,49,5746,8,1
2735,1891,4237,9,57,191,8.0,130,41,5508,7,1
2736,1591,2304,13,80,161,8.0,212,72,4344,16,0
2737,1983,8373,4,44,201,8.0,201,26,8005,2,1
2738,1134,1797,16,74,115,8.0,119,82,3251,7,0
2739,1929,5411,9,65,195,8.0,296,28,6444,15,1
2740,243,859,8,47,24,8.0,126,4,1045,18,1
2741,794,3057,18,101,80,8.0,200,55,4310,5,1
2742,528,1117,13,76,53,8.0,249,83,1777,17,0
2743,472,1526,19,81,47,8.0,69,69,2101,12,1
2744,367,896,19,86,37,8.0,111,98,1637,14,0
2745,1282,4925,16,69,130,8.0,83,14,5260,1,1
2746,1584,5120,4,49,160,8.0,241,34,5408,7,1
2747,1198,1198,20,111,121,8.0,246,37,3293,5,0
2748,379,1159,16,72,38,8.0,99,5,1582,12,1
2749,1641,5578,17,70,166,8.0,31,4,6452,20,1
2750,1308,5445,18,94,132,8.0,144,2,6062,16,1
2751,837,837,2,33,84,8.0,215,40,1447,20,0
2752,1380,4154,12,74,139,8.0,198,84,5115,12,1
2753,593,1575,7,40,60,8.0,150,70,1764,13,1
2754,755,2397,10,52,76,8.0,111,44,2686,17,1
2755,1843,6693,17,85,186,8.0,158,26,7473,16,1
2756,651,845,7,37,66,8.0,34,1,1374,4,1
2757,992,2785,13,57,100,8.0,49,17,3092,14,1
2758,1791,4883,20,83,181,8.0,73,38,6925,12,1
2759,1444,3909,14,80,146,8.0,198,37,5317,6,1
2760,218,508,14,65,22,8.0,89,25,951,19,1
2761,379,1498,5,29,38,8.0,144,99,1377,4,1
2762,114,118,10,56,11,8.0,197,44,434,16,0
2763,1298,2888,15,91,131,8.0,254,26,4403,8,1
2764,950,2841,15,81,96,8.0,178,40,3485,15,1
2765,355,1478,18,77,36,8.0,77,27,1730,9,1
2766,1920,6012,6,52,194,8.0,286,35,6178,7,1
2767,1106,1421,20,88,112,8.0,54,12,3499,14,0
2768,559,1857,3,27,56,8.0,129,0,1940,8,1
2769,1051,2161,14,83,106,8.0,278,49,3148,2,0
2770,1391,4135,12,70,141,8.0,192,48,4990,10,1
2771,244,713,3,32,24,8.0,208,15,956,12,1
2772,621,894,2,20,63,8.0,111,83,1061,13,0
2773,1633,6254,4,29,165,8.0,51,19,5474,5,1
2774,973,2723,13,64,98,8.0,128,77,3526,16,1
2775,1138,2538,8,42,115,8.0,138,19,2678,10,1
2776,922,1440,2,23,93,8.0,102,28,1538,9,1
2777,183,768,10,57,18,8.0,88,26,978,12,1
2778,414,703,19,95,42,8.0,125,22,1691,19,0
2779,946,4031,7,43,95,8.0,202,95,3898,19,1
2780,497,1394,10,66,50,8.0,286,26,1789,18,1
2781,194,518,9,53,19,8.0,220,48,880,17,1
2782,1702,4334,19,104,172,8.0,240,73,7100,15,1
2783,1964,7979,16,80,199,8.0,112,31,8797,18,1
2784,1606,6125,2,8,162,7.9702584816655335,58,1,4714,12,1
2785,1722,5686,15,69,174,8.0,108,76,6761,7,1
2786,559,1532,19,91,56,8.0,138,28,2306,6,1
2787,1925,6218,20,96,195,8.0,216,87,7822,20,1
2788,474,805,20,107,48,8.0,283,49,1933,20,0
2789,1907,5033,11,73,193,8.0,248,62,6616,6,1
2790,1990,2628,7,40,201,8.0,101,95,3805,6,0
2791,1452,1851,18,94,147,8.0,251,86,4578,1,0
2792,1964,6721,15,81,199,8.0,141,79,8319,9,1
2793,1182,5070,14,63,119,8.0,77,53,5275,4,1
2794,593,2235,9,52,60,8.0,154,16,2178,5,1
2795,930,3976,11,66,94,8.0,182,84,3978,20,1
2796,1227,1990,10,71,124,8.0,236,9,3322,1,0
2797,238,422,6,45,24,8.0,124,88,744,13,0
2798,1282,3037,5,28,130,8.0,69,76,3120,20,1
2799,1964,4356,7,41,199,8.0,55,80,4370,14,1
2800,461,877,7,31,46,8.0,60,37,1183,14,1
2801,1605,3022,14,91,162,8.0,286,8,4860,13,1
2802,1825,7625,5,53,185,8.0,286,72,6883,3,1
2803,1893,2781,9,60,191,8.0,291,97,4273,20,0
2804,1924,7764,6,41,195,8.0,111,85,6506,6,1
2805,1090,2930,3,24,110,8.0,81,84,2611,3,1
2806,1956,8276,10,71,198,8.0,294,63,8042,12,1
2807,1538,1538,12,75,156,8.0,296,11,3433,13,0
2808,407,660,12,49,41,8.0,51,86,1201,4,0
2809,1006,2662,8,50,102,8.0,233,22,2942,5,1
2810,1464,1938,15,79,148,8.0,107,26,3920,20,0
2811,569,909,7,62,57,8.0,275,75,1558,16,0
2812,1317,3364,5,25,133,8.0,54,71,3035,12,1
2813,1366,4975,7,61,138,8.0,269,7,5202,5,1
2814,409,1516,4,26,41,8.0,30,25,1451,19,1
2815,1173,3612,7,40,118,8.0,170,81,3183,4,1
2816,1566,6520,4,28,158,8.0,120,94,5863,18,1
2817,1047,3278,2,28,106,8.0,145,26,2898,11,1
2818,122,122,19,99,12,8.0,147,76,704,13,0
2819,117,318,5,42,11,8.0,206,50,549,16,1
2820,778,3409,7,28,78,8.0,36,38,2758,3,1
2821,1859,6002,18,93,188,8.0,216,89,7856,16,1
2822,534,1788,19,79,54,8.0,35,54,2369,20,1
2823,1305,1595,7,35,132,8.0,80,69,2301,1,0
2824,521,1112,3,28,52,8.0,193,59,1282,17,1
2825,711,2796,13,63,72,8.0,53,64,2969,3,1
2826,1711,2067,13,86,173,8.0,297,51,4503,18,0
2827,1484,5798,5,49,150,8.0,241,53,5469,2,1
2828,281,821,17,90,28,8.0,220,85,1517,7,1
2829,914,2064,11,59,92,8.0,102,30,2540,4,1
2830,155,659,11,43,15,8.0,43,73,802,2,1
2831,1013,1013,8,59,102,8.0,294,26,2251,7,0
2832,1358,5745,15,75,137,8.0,69,7,5934,20,1
2833,325,1316,8,62,32,8.0,254,90,1495,6,1
2834,648,2888,13,67,65,8.0,83,41,3030,12,1
2835,855,2004,12,63,86,8.0,131,68,2693,9,1
2836,1847,4626,18,100,187,8.0,217,75,6657,13,0
2837,1987,6775,12,76,201,8.0,285,79,7786,12,1
2838,185,223,4,17,18,8.0,35,22,468,13,0
2839,1545,2629,20,90,156,8.0,100,65,4964,4,0
2840,806,1963,5,38,81,8.0,236,76,2245,7,1
2841,845,2922,9,40,85,8.0,76,11,2704,19,1
2842,1533,4042,15,67,155,8.0,60,14,4820,20,1
2843,1845,3043,15,59,187,8.0,42,36,4871,9,0
2844,1906,3583,17,90,193,8.0,165,30,5654,13,0
2845,1196,4276,16,83,121,8.0,237,79,5234,15,1
2846,778,2944,13,87,78,8.0,289,64,3533,19,1
2847,1596,3853,17,83,161,8.0,102,49,4931,19,1
2848,576,874,20,83,58,8.0,62,10,1850,2,0
2849,1171,3429,6,35,118,8.0,138,11,3257,7,1
2850,781,1781,13,62,79,8.0,44,51,2213,17,1
2851,1347,4263,6,35,136,8.0,119,88,3772,20,1
2852,556,2144,11,72,56,8.0,203,77,2531,5,1
2853,464,1277,18,87,47,8.0,75,88,1937,19,1
2854,1844,7631,16,87,187,8.0,200,56,8937,2,1
2855,293,635,9,73,29,8.0,292,22,1291,2,1
2856,1061,2737,9,69,107,8.0,263,3,3490,7,1
2857,519,1512,9,43,52,8.0,126,94,1651,9,1
2858,173,601,11,56,17,8.0,143,47,897,3,1
2859,168,464,14,77,17,8.0,143,85,864,19,1
2860,432,1645,17,92,43,8.0,262,73,2184,4,1
2861,1746,5900,10,69,177,8.0,298,83,6827,7,1
2862,636,1333,17,88,64,8.0,252,21,2440,13,1
2863,1905,6037,11,70,193,8.0,180,67,7265,3,1
2864,1205,2376,4,24,122,8.0,56,72,2306,13,1
2865,929,3208,15,83,94,8.0,287,55,4061,5,1
2866,1202,3868,14,86,121,8.0,262,83,4371,3,1
2867,1081,1575,5,40,109,8.0,257,98,2280,6,0
2868,1541,5229,5,30,156,8.0,135,1,4313,17,1
2869,636,817,7,38,64,8.0,150,45,1330,14,0
2870,770,878,20,94,78,8.0,62,75,2469,9,0
2871,1798,5717,12,74,182,8.0,283,72,6666,3,1
2872,1898,3860,9,65,192,8.0,284,46,5448,9,1
2873,1795,2504,15,77,182,8.0,98,84,4803,14,0
2874,896,3994,9,60,90,8.0,217,67,3931,4,1
2875,1582,6360,15,74,160,8.0,84,54,6814,9,1
2876,1005,1461,8,43,101,8.0,136,27,2134,15,0
2877,1045,4485,19,87,105,8.0,111,36,4940,1,1
2878,488,1487,13,72,49,8.0,135,98,1897,9,1
2879,1223,3331,15,80,124,8.0,113,90,4216,10,1
2880,453,961,16,72,45,8.0,123,69,1592,6,0
2881,729,1451,19,101,74,8.0,243,85,2990,19,0
2882,1724,2036,13,69,174,8.0,111,13,3866,2,0
2883,493,725,11,74,50,8.0,249,26,1620,8,0
2884,235,422,13,72,23,8.0,183,88,927,7,0
2885,231,814,9,57,23,8.0,240,47,1016,7,1
2886,1887,8214,7,50,191,8.0,278,59,7018,2,1
2887,1063,2681,20,82,107,8.0,67,88,4155,9,0
2888,877,1907,2,16,89,7.496454188747821,122,40,1818,5,1
2889,1640,6527,14,60,166,8.0,45,48,6246,12,1
2890,1688,5602,17,82,171,8.0,139,11,6365,20,1
2891,731,1247,19,84,74,8.0,94,99,2443,5,0
2892,1417,3957,13,76,143,8.0,184,97,4916,4,1
2893,1565,6368,6,54,158,8.0,241,29,5780,1,1
2894,1343,4356,14,77,136,8.0,161,85,5394,3,1
2895,388,845,9,52,39,8.0,120,73,1240,19,1
2896,1764,4206,7,30,178,8.0,71,14,3834,11,1
2897,1124,4637,4,26,113,8.0,37,2,3798,19,1
2898,636,2177,5,40,64,8.0,213,1,2307,17,1
2899,907,2439,13,62,92,8.0,38,6,2839,1,1
2900,171,567,14,90,17,8.0,278,62,1020,1,1
2901,342,1144,3,39,34,8.0,190,49,1240,13,1
2902,1554,4506,20,94,157,8.0,125,99,6228,13,1
2903,100,312,5,28,10,8.0,41,28,517,12,1
2904,891,1877,14,76,90,8.0,141,72,2948,14,0
2905,1092,2287,20,102,110,8.0,264,38,3895,3,0
2906,203,418,9,67,20,8.0,291,9,868,12,1
2907,1948,1948,9,41,197,8.0,52,87,3092,9,0
2908,529,2046,17,100,53,8.0,239,40,2852,4,1
2909,677,937,12,52,68,8.0,99,91,1643,2,0
2910,677,778,19,96,68,8.0,132,93,2209,2,0
2911,537,1271,5,45,54,8.0,177,82,1525,18,1
2912,102,264,2,41,10,8.0,298,2,484,12,1
2913,1485,2635,2,19,150,8.0,86,96,2431,5,0
2914,1937,8405,15,71,196,8.0,65,12,8305,12,1
2915,526,745,5,41,53,8.0,190,93,1220,11,0
2916,1359,3974,12,83,137,8.0,260,60,5167,17,1
2917,1509,4618,19,95,153,8.0,205,37,6648,2,1
2918,1712,5521,17,88,173,8.0,123,72,6412,3,1
2919,902,3374,18,99,91,8.0,293,50,4374,15,1
2920,675,2702,3,47,68,8.0,298,79,2511,16,1
2921,718,1349,5,49,72,8.0,238,51,1827,9,1
2922,1453,6467,4,35,147,8.0,246,36,5391,8,1
2923,1651,3851,16,83,167,8.0,235,36,5793,6,1
2924,445,1647,3,20,45,8.0,99,35,1397,8,1
2925,804,804,20,86,81,8.0,70,47,2284,9,0
2926,1813,6452,10,59,183,8.0,179,11,6622,6,1
2927,1632,6322,11,80,165,8.0,287,66,7050,4,1
2928,1971,2367,20,105,199,8.0,267,34,5888,17,0
2929,1533,2962,6,28,155,8.0,58,56,2895,15,1
2930,847,2080,15,61,85,8.0,45,52,2520,18,1
2931,1222,4432,11,71,123,8.0,265,85,4879,16,1
2932,1355,3741,17,87,137,8.0,195,86,4932,17,1
2933,249,781,7,38,25,8.0,112,98,1018,3,1
2934,1134,2455,9,59,115,8.0,181,24,3421,20,1
2935,1447,5817,3,16,146,8.0,89,3,4481,4,1
2936,417,900,19,102,42,8.0,285,42,1865,9,0
2937,1583,4044,9,58,160,8.0,253,89,4384,18,1
2938,1209,2945,6,58,122,8.0,289,60,3267,2,1
2939,1909,7076,18,86,193,8.0,80,37,8056,12,1
2940,180,693,17,94,18,8.0,257,77,1222,17,1
2941,604,2508,6,45,61,8.0,181,71,2316,20,1
2942,1242,2051,18,80,126,8.0,117,71,3742,2,0
2943,663,2767,5,36,67,8.0,159,51,2645,6,1
2944,1457,2728,2,43,147,8.0,284,53,3111,4,1
2945,1542,6243,7,57,156,8.0,216,55,6522,6,1
2946,294,1170,2,23,29,8.0,127,55,1113,16,1
2947,1076,2672,5,48,109,8.0,299,20,3207,8,1
2948,1066,4005,3,26,108,8.0,123,24,3386,1,1
2949,801,2845,14,88,81,8.0,249,37,3790,6,1
2950,1872,1872,15,86,189,8.0,241,85,4872,8,0
2951,1672,1672,18,100,169,8.0,225,46,4724,18,0
2952,1424,1602,12,70,144,8.0,210,92,3494,16,0
2953,1457,6278,4,16,147,8.0,59,79,5177,11,1
2954,977,3359,8,60,99,8.0,298,86,3520,4,1
2955,1849,4316,11,58,187,8.0,73,13,5298,4,1
2956,1419,2295,12,71,143,8.0,190,14,3739,10,0
2957,1485,6395,11,56,150,8.0,97,23,6562,18,1
2958,1737,2960,9,46,176,8.0,75,66,3777,17,0
2959,620,1745,6,48,62,8.0,181,47,2104,1,1
2960,1633,2776,3,37,165,8.0,255,16,3386,20,1
2961,470,1643,16,86,47,8.0,131,74,2124,12,1
2962,756,1087,17,75,76,8.0,50,51,2056,12,0
2963,737,2215,5,37,74,8.0,198,73,2175,13,1
2964,1959,6276,17,94,198,8.0,236,90,8503,16,1
2965,1727,7543,13,71,175,8.0,109,91,8002,3,1
2966,1432,4340,15,77,145,8.0,216,30,5591,12,1
2967,1481,3843,13,66,150,8.0,50,15,4698,15,1
2968,1167,2631,17,76,118,8.0,127,43,4126,6,1
2969,1899,2263,17,91,192,8.0,158,8,5289,4,0
2970,1042,3620,13,77,105,8.0,241,4,3986,3,1
2971,822,1411,3,22,83,8.0,121,97,1588,16,0
2972,409,801,15,80,41,8.0,152,97,1468,7,0
2973,1593,1593,12,74,161,8.0,199,35,3896,1,0
2974,1495,4842,10,57,151,8.0,198,82,5393,6,1
2975,830,2995,8,44,84,8.0,169,22,2927,3,1
2976,147,169,13,72,14,8.0,118,41,572,4,0
2977,1694,2214,18,96,171,8.0,210,72,4850,12,0
2978,121,467,10,61,12,8.0,256,55,821,8,1
2979,1437,5056,7,38,145,8.0,71,82,4764,8,1
2980,1943,2444,13,70,197,8.0,121,98,4961,13,0
2981,931,2202,11,64,94,8.0,210,0,2845,6,1
2982,546,1067,10,71,55,8.0,234,92,1782,8,0
2983,1439,2024,13,75,145,8.0,240,41,3745,4,0
2984,1652,4002,2,29,167,8.0,206,40,3873,15,1
2985,1138,4498,3,33,115,8.0,159,0,3887,17,1
2986,1937,7401,20,99,196,8.0,204,83,8943,6,1
2987,198,588,2,21,20,8.0,66,75,726,7,1
2988,1059,3040,17,76,107,8.0,86,89,4153,1,1
2989,1465,4720,17,93,148,8.0,280,16,6067,14,1
2990,1739,7666,19,100,176,8.0,278,21,9092,20,1
2991,440,1694,19,107,44,8.0,225,30,2494,20,1
2992,1620,2574,14,64,164,8.0,118,53,3958,16,0
2993,1150,2906,13,67,116,8.0,205,34,3729,1,1
2994,853,3039,10,58,86,8.0,215,29,3255,8,1
2995,350,1379,6,38,35,8.0,169,18,1585,14,1
2996,1744,1940,10,72,176,8.0,232,15,3856,10,0
2997,398,1342,14,59,40,8.0,38,47,1597,4,1
2998,688,940,17,82,69,8.0,99,44,2126,17,0
2999,651,776,11,76,66,8.0,244,78,1614,13,0
3000,1755,6884,17,94,177,8.0,283,82,8219,9,1
3001,1378,5113,15,83,139,8.0,266,70,5690,12,1
3002,1613,5748,3,36,163,8.0,223,83,5140,20,1
3003,575,575,20,86,58,8.0,74,10,1785,13,0
3004,1287,2253,12,57,130,8.0,129,45,3466,17,0
3005,1186,2841,20,82,120,8.0,43,28,3883,15,1
3006,1682,6824,12,66,170,8.0,202,25,7031,15,1
3007,1821,4983,15,83,184,8.0,151,71,6464,15,1
3008,123,325,16,88,12,8.0,184,83,731,5,0
3009,1380,1380,8,58,139,8.0,294,11,2719,15,0
3010,198,768,16,80,20,8.0,138,12,1209,10,1
3011,1142,3388,9,45,115,8.0,112,63,3268,15,1
3012,646,1405,5,29,65,8.0,70,14,1458,6,1
3013,682,951,19,90,69,8.0,68,76,2205,12,0
3014,770,1812,15,80,78,8.0,170,82,2743,4,1
3015,1280,2155,19,100,129,8.0,232,52,4756,17,0
3016,734,1811,5,35,74,8.0,182,90,1981,15,1
3017,1492,2885,3,46,151,8.0,265,2,3610,15,1
3018,868,868,7,34,88,8.0,115,22,1473,6,0
3019,229,1027,12,70,23,8.0,190,77,1162,6,1
3020,1589,3904,2,26,161,7.368153428866221,208,95,3417,6,1
3021,642,2449,16,82,65,8.0,105,96,3044,6,1
3022,922,1134,13,62,93,8.0,137,0,2140,17,0
3023,1402,4280,19,100,142,8.0,189,63,5631,11,1
3024,731,2006,6,28,74,8.0,35,2,2031,3,1
3025,207,898,12,81,21,8.0,269,70,1396,7,1
3026,810,3058,20,89,82,8.0,59,76,3764,16,1
3027,1894,4412,2,15,192,8.0,42,85,3717,4,1
3028,1319,4932,18,81,133,8.0,88,52,5350,16,1
3029,1375,3177,9,57,139,8.0,165,85,3915,16,1
3030,1301,4704,17,82,131,8.0,118,92,5410,18,1
3031,478,898,12,63,48,8.0,148,53,1456,13,0
3032,894,1950,20,90,90,8.0,52,52,3111,5,0
3033,1526,4642,12,59,154,8.0,92,50,4966,9,1
3034,292,819,16,71,29,8.0,56,50,1351,11,1
3035,627,1421,9,51,63,8.0,92,77,1828,4,1
3036,625,2668,15,83,63,8.0,219,6,3187,7,1
3037,920,2453,2,22,93,7.123586560594489,185,45,2341,10,1
3038,1962,6807,11,52,198,8.0,120,52,6653,13,1
3039,228,534,8,38,23,8.0,100,21,782,1,1
3040,1085,3773,19,106,110,8.0,299,54,5132,12,1
3041,440,1644,13,77,44,8.0,237,45,2135,7,1
3042,1944,5491,3,41,197,8.0,251,73,5862,1,1
3043,315,315,19,74,31,8.0,37,35,1010,13,0
3044,866,2310,8,38,87,8.0,46,94,2256,10,1
3045,1501,6197,13,79,152,8.0,222,41,6744,17,1
3046,1438,1597,15,70,145,8.0,81,63,3361,11,0
3047,903,2674,11,57,91,8.0,144,22,3167,19,1
3048,758,758,10,44,76,8.0,79,68,1364,18,0
3049,855,2226,16,66,86,8.0,77,51,2756,8,1
3050,602,2023,11,57,61,8.0,59,34,2231,12,1
3051,490,1082,20,97,49,8.0,190,34,2048,20,1
3052,1017,1243,20,103,103,8.0,229,37,3427,13,0
3053,610,2627,13,57,61,8.0,45,43,2686,9,1
3054,646,2747,13,69,65,8.0,104,24,3120,15,1
3055,1347,5044,10,69,136,8.0,207,27,5903,15,1
3056,1940,3043,5,32,196,8.0,135,95,3590,17,0
3057,1246,4563,2,30,126,8.0,220,30,3864,11,1
3058,246,502,17,98,24,8.0,234,62,1131,18,0
3059,243,743,2,14,24,8.0,38,34,755,6,1
3060,1907,4683,14,70,193,8.0,132,81,5810,10,0
3061,664,1147,4,34,67,8.0,226,69,1461,18,1
3062,274,884,13,73,27,8.0,132,32,1214,13,1
3063,1238,4284,10,39,125,8.0,31,71,3898,1,1
3064,1284,3539,5,28,130,8.0,120,75,3104,6,1
3065,1332,1864,3,47,135,8.0,265,13,2668,8,1
3066,608,1599,10,77,61,8.0,287,57,2235,1,1
3067,128,469,14,79,13,8.0,181,80,885,5,1
3068,1933,7602,15,67,196,8.0,112,5,7218,10,1
3069,576,576,4,30,58,8.0,155,50,1003,14,0
3070,1384,2063,19,89,140,8.0,93,83,4224,5,0
3071,1442,6118,10,55,146,8.0,75,95,6303,16,1
3072,1259,4648,16,88,127,8.0,163,65,5201,9,1
3073,694,2401,11,65,70,8.0,228,32,3035,11,1
3074,615,806,18,83,62,8.0,90,60,1866,16,0
3075,1235,1235,14,82,125,8.0,275,2,3126,13,0
3076,1745,5199,2,20,176,8.0,75,45,4361,11,1
3077,1898,7603,12,68,192,8.0,180,72,7568,18,1
3078,301,320,6,47,30,8.0,239,3,728,13,0
3079,394,416,10,52,39,8.0,87,60,903,1,0
3080,1894,8517,8,41,192,8.0,110,58,7635,2,1
3081,1499,2510,8,40,152,8.0,43,18,3514,18,1
3082,1777,5798,3,38,180,7.895482159553002,284,56,5240,18,1
3083,485,1389,20,104,49,8.0,161,40,2276,6,1
3084,1216,2838,19,77,123,8.0,47,47,4142,19,1
3085,1432,5400,11,72,145,8.0,254,32,5621,12,1
3086,1392,2339,6,47,141,8.0,183,81,3319,7,0
3087,875,1606,17,77,88,8.0,44,36,2589,7,0
3088,129,230,6,45,13,8.0,151,79,532,7,0
3089,1207,3410,16,83,122,8.0,147,7,4433,8,1
3090,580,1874,17,73,58,8.0,69,27,2376,4,1
3091,955,1091,5,36,96,8.0,143,40,1788,14,0
3092,1919,2577,15,75,194,8.0,106,40,4723,19,0
3093,858,1061,18,101,87,8.0,218,44,2862,6,0
3094,1695,5443,18,80,171,8.0,31,65,7200,2,1
3095,458,1426,17,71,46,8.0,58,57,2037,7,1
3096,1377,5333,10,75,139,8.0,278,52,5827,4,1
3097,1956,3638,3,23,198,8.0,146,83,3770,1,0
3098,293,1030,12,60,29,8.0,77,19,1233,4,1
3099,115,214,16,88,11,8.0,244,86,697,4,0
3100,923,3308,4,41,93,8.0,259,81,3231,16,1
3101,275,841,17,76,27,8.0,87,19,1192,16,1
3102,1521,3548,20,98,154,8.0,222,62,5735,15,0
3103,1837,5788,7,47,186,8.0,196,22,5783,4,1
3104,924,3631,15,90,93,8.0,231,94,4104,4,1
3105,591,958,6,47,59,8.0,242,49,1461,16,1
3106,925,2845,6,43,93,8.0,208,20,2969,7,1
3107,1474,6599,7,53,149,8.0,288,63,6480,7,1
3108,117,439,19,101,11,8.0,263,70,906,19,1
3109,1219,2327,19,89,123,8.0,91,60,4371,6,0
3110,1265,4685,20,102,128,8.0,276,24,6229,3,1
3111,1311,3450,3,19,132,8.0,127,73,2964,17,1
3112,559,2065,18,95,56,8.0,226,92,2519,7,1
3113,1456,1692,2,37,147,8.0,258,95,2334,5,0
3114,273,1084,10,55,27,8.0,147,67,1307,4,1
3115,478,2143,14,63,48,8.0,43,84,2337,8,1
3116,1767,4302,5,51,179,8.0,286,97,4998,16,1
3117,1503,4054,6,34,152,8.0,49,4,4188,14,1
3118,126,188,19,93,12,8.0,123,47,690,19,0
3119,571,1904,11,69,57,8.0,191,29,2403,10,1
3120,507,551,5,27,51,8.0,61,47,976,7,0
3121,614,1780,14,87,62,8.0,256,91,2554,7,1
3122,570,1339,14,68,57,8.0,84,98,1938,2,0
3123,218,336,18,104,22,8.0,296,90,995,19,0
3124,971,3744,9,67,98,8.0,277,19,4017,3,1
3125,1492,5340,5,46,151,8.0,193,80,5360,11,1
3126,1252,2391,4,42,127,8.0,208,81,2778,19,0
3127,1378,3072,12,68,139,8.0,174,57,4186,7,1
3128,254,440,13,62,25,8.0,135,71,924,13,0
3129,1907,3007,10,50,193,8.0,124,90,4137,4,0
3130,1693,2741,16,86,171,8.0,270,99,4933,17,0
3131,1629,2110,14,81,165,8.0,185,4,4248,14,0
3132,1663,3417,6,45,168,8.0,252,25,3872,17,1
3133,1872,6303,6,42,189,8.0,168,93,5851,1,1
3134,1134,2011,20,94,114,8.0,112,32,3832,7,0
3135,480,1634,12,56,48,8.0,54,10,1809,12,1
3136,1271,4619,10,57,128,8.0,117,31,4195,13,1
3137,1511,3100,4,45,153,8.0,267,51,3659,14,1
3138,1502,1522,19,105,152,8.0,222,38,4811,6,0
3139,1090,3769,14,85,110,8.0,242,78,4716,7,1
3140,230,302,13,82,23,8.0,238,61,834,11,0
3141,805,1460,10,41,81,8.0,62,43,1915,2,1
3142,1849,5527,11,56,187,8.0,72,99,5488,14,1
3143,1210,5086,14,69,122,8.0,115,88,5068,17,1
3144,1122,4035,14,66,113,8.0,111,86,4251,17,1
3145,610,1097,10,41,61,8.0,47,56,1513,8,0
3146,800,3046,11,51,81,8.0,71,77,3330,11,1
3147,1801,4171,20,104,182,8.0,261,33,6728,6,1
3148,1366,1821,7,41,138,8.0,189,32,2783,7,0
3149,1596,3104,8,41,161,8.0,122,89,3680,17,0
3150,963,3699,16,77,97,8.0,172,59,3829,4,1
3151,1297,2818,20,96,131,8.0,100,34,4700,16,1
3152,571,1261,15,73,57,8.0,187,84,2029,19,0
3153,1440,6355,17,79,146,8.0,50,44,6928,4,1
3154,912,2472,15,91,92,8.0,273,39,3599,1,1
3155,940,2482,3,24,95,8.0,94,2,2199,17,1
3156,1333,4668,10,71,135,8.0,251,67,4786,20,1
3157,1878,8188,4,45,190,8.0,208,53,7592,20,1
3158,221,988,7,51,22,8.0,171,31,1220,18,1
3159,1667,6146,6,61,169,8.0,281,13,6793,14,1
3160,655,2638,15,72,66,8.0,72,18,3017,20,1
3161,943,3921,16,67,95,8.0,62,22,4268,16,1
